alpha,ratio,angle,facade,mean,std,min,max,p25,p50,p75,iqr,range,cv,skewness,kurtosis
Alpha1_4,1_1_5,35,Leeward,-0.584931,0.089447,-1.069841,-0.338579,-0.639655,-0.576786,-0.521183,0.118473,0.731262,0.152919,-0.577371,0.698018
Alpha1_4,1_1_5,35,SideLeft,-0.627644,0.101044,-1.255098,-0.363349,-0.686583,-0.616035,-0.557264,0.129319,0.891749,0.160989,-0.890417,2.056340
Alpha1_4,1_1_5,40,Windward,0.345404,0.132337,-0.047706,0.913077,0.251964,0.337577,0.429181,0.177217,0.960783,0.383137,0.419726,0.294459
Alpha1_4,1_1_5,40,SideRight,0.133636,0.123732,-0.276544,0.586972,0.051324,0.132945,0.214685,0.163361,0.863516,0.925893,0.011518,0.005798
Alpha1_4,1_1_5,40,Leeward,-0.591539,0.102318,-1.086667,-0.349933,-0.651654,-0.578186,-0.517741,0.133914,0.736734,0.172968,-0.720243,0.662723
Alpha1_4,1_1_5,40,SideLeft,-0.615710,0.109015,-1.188069,-0.382354,-0.678540,-0.602266,-0.536539,0.142001,0.805715,0.177056,-0.808632,1.025262
Alpha1_4,1_1_5,45,Windward,0.268686,0.131188,-0.257334,0.751986,0.175627,0.259180,0.355610,0.179983,1.009320,0.488259,0.229469,-0.062318
Alpha1_4,1_1_5,45,SideRight,0.224671,0.115749,-0.122725,0.726829,0.143795,0.222867,0.298788,0.154993,0.849555,0.515190,0.234869,0.156170
Alpha1_4,1_1_5,45,Leeward,-0.605099,0.101629,-1.125247,-0.329879,-0.665195,-0.592414,-0.531454,0.133741,0.795368,0.167954,-0.722270,0.821696
Alpha1_4,1_1_5,45,SideLeft,-0.605646,0.103662,-1.067208,-0.335089,-0.668090,-0.596355,-0.530955,0.137135,0.732119,0.171160,-0.626914,0.552929
Alpha1_4,1_1_5,50,Windward,0.178068,0.132905,-0.293235,0.656978,0.086849,0.178524,0.266353,0.179504,0.950213,0.746370,0.070506,-0.047179
Alpha1_4,1_1_5,50,SideRight,0.308830,0.129898,-0.283281,0.862633,0.220746,0.300601,0.392353,0.171607,1.145913,0.420613,0.241767,0.334227
Alpha1_4,1_1_5,50,Leeward,-0.613550,0.106887,-1.125733,-0.310627,-0.677136,-0.606164,-0.538215,0.138921,0.815106,0.174210,-0.554844,0.677357
Alpha1_4,1_1_5,50,SideLeft,-0.597526,0.106103,-1.278371,-0.320014,-0.661729,-0.586444,-0.522968,0.138761,0.958358,0.177571,-0.721792,1.282796
Alpha1_4,2_1_2,0,Windward,0.710424,0.300651,-0.010617,2.179368,0.491156,0.679288,0.897029,0.405872,2.189985,0.423200,0.565750,0.293254
Alpha1_4,2_1_2,0,SideRight,-1.121068,0.314870,-3.232635,-0.336889,-1.302891,-1.077719,-0.899961,0.402930,2.895746,0.280866,-0.838304,1.402159
Alpha1_4,2_1_2,0,Leeward,-0.757840,0.161299,-1.606073,-0.346783,-0.846812,-0.737147,-0.646283,0.200529,1.259290,0.212840,-0.841911,1.221199
Alpha1_4,2_1_2,0,SideLeft,-1.184660,0.362834,-3.105272,-0.373623,-1.400526,-1.143179,-0.925201,0.475325,2.731649,0.306277,-0.712471,0.841035
Alpha1_4,2_1_2,5,Windward,0.689401,0.304243,-0.045423,2.177508,0.462291,0.649779,0.867153,0.404862,2.222931,0.441315,0.732769,0.518445
Alpha1_4,2_1_2,5,SideRight,-1.160032,0.352148,-2.671262,-0.180657,-1.367605,-1.107814,-0.910338,0.457267,2.490605,0.303567,-0.696402,0.557437
Alpha1_4,2_1_2,5,Leeward,-0.756325,0.167080,-1.698330,-0.345352,-0.858395,-0.736216,-0.632076,0.226319,1.352979,0.220910,-0.685079,0.552704
Alpha1_4,2_1_2,5,SideLeft,-1.144273,0.362518,-3.317641,-0.189894,-1.334316,-1.081390,-0.888828,0.445488,3.127747,0.316811,-1.062358,1.921942
Alpha1_4,2_1_2,10,Windward,0.686868,0.311228,-0.004630,1.907279,0.451846,0.647251,0.879470,0.427624,1.911910,0.453111,0.592149,0.005736
Alpha1_4,2_1_2,10,SideRight,-1.162470,0.356099,-2.666691,-0.221082,-1.381244,-1.135974,-0.908625,0.472619,2.445609,0.306330,-0.431274,0.175315
Alpha1_4,2_1_2,10,Leeward,-0.741038,0.159262,-1.382882,-0.322873,-0.843544,-0.725271,-0.620878,0.222666,1.060009,0.214917,-0.512905,-0.017147
Alpha1_4,2_1_2,10,SideLeft,-1.049496,0.299869,-2.327175,-0.301776,-1.218829,-1.008611,-0.829545,0.389284,2.025399,0.285727,-0.809475,0.775192
Alpha1_4,2_1_2,15,Windward,0.673107,0.301530,-0.040830,1.923847,0.452245,0.628540,0.863506,0.411260,1.964677,0.447967,0.637896,0.321487
Alpha1_4,2_1_2,15,SideRight,-1.091773,0.376059,-2.945335,-0.037402,-1.307881,-1.057464,-0.832402,0.475479,2.907933,0.344448,-0.575257,0.537123
Alpha1_4,2_1_2,15,Leeward,-0.735260,0.157092,-1.551902,-0.303102,-0.822026,-0.716797,-0.623223,0.198802,1.248799,0.213655,-0.823659,1.147028
Alpha1_4,2_1_2,15,SideLeft,-0.980524,0.287079,-2.574574,-0.277383,-1.117905,-0.925309,-0.783845,0.334060,2.297191,0.292781,-1.245488,2.337206
Alpha1_4,2_1_2,20,Windward,0.633101,0.290005,-0.153411,2.012445,0.421427,0.592343,0.803442,0.382015,2.165856,0.458071,0.748968,0.690606
Alpha1_4,2_1_2,20,SideRight,-0.857253,0.375516,-2.673692,0.250432,-1.086501,-0.819189,-0.592500,0.494001,2.924125,0.438045,-0.545504,0.500445
Alpha1_4,2_1_2,20,Leeward,-0.705445,0.135425,-1.353025,-0.350502,-0.789344,-0.693816,-0.607854,0.181490,1.002523,0.191971,-0.549053,0.414151
Alpha1_4,2_1_2,20,SideLeft,-0.905359,0.226205,-2.386538,-0.360218,-1.016494,-0.871114,-0.752307,0.264187,2.026319,0.249852,-1.295994,3.444742
Alpha1_4,2_1_2,25,Windward,0.629653,0.282834,-0.165853,1.934515,0.424907,0.588645,0.792801,0.367894,2.100369,0.449190,0.743872,0.672975
Alpha1_4,2_1_2,25,SideRight,-0.698195,0.380380,-2.935503,0.357574,-0.931491,-0.666599,-0.432395,0.499096,3.293076,0.544805,-0.562200,0.655230
Alpha1_4,2_1_2,25,Leeward,-0.745032,0.153908,-1.437914,-0.326809,-0.831649,-0.718168,-0.636020,0.195629,1.111105,0.206579,-0.788776,0.581201
Alpha1_4,2_1_2,25,SideLeft,-0.872514,0.222612,-2.154394,-0.380281,-0.973891,-0.832113,-0.723740,0.250151,1.774113,0.255139,-1.284916,2.697482
Alpha1_4,2_1_2,30,Windward,0.585841,0.268887,-0.080164,1.719545,0.387860,0.551889,0.756851,0.368991,1.799709,0.458976,0.609093,0.247189
Alpha1_4,2_1_2,30,SideRight,-0.452778,0.320401,-2.133589,0.446851,-0.650884,-0.425627,-0.236774,0.414110,2.580440,0.707634,-0.473018,0.598120
Alpha1_4,2_1_2,30,Leeward,-0.764292,0.150834,-1.403895,-0.358985,-0.855995,-0.748493,-0.651167,0.204828,1.044911,0.197351,-0.579274,0.141544
Alpha1_4,2_1_2,30,SideLeft,-0.838760,0.192461,-1.878256,-0.354032,-0.943939,-0.807127,-0.701891,0.242048,1.524224,0.229459,-0.901529,1.149536
Alpha1_4,2_1_2,35,Windward,0.533862,0.261441,-0.114943,1.835836,0.342870,0.507350,0.690764,0.347894,1.950780,0.489717,0.751829,1.029250
Alpha1_4,2_1_2,35,SideRight,-0.209524,0.313465,-1.807986,0.727967,-0.404649,-0.189841,0.007884,0.412533,2.535953,1.496079,-0.410259,0.544692
Alpha1_4,2_1_2,35,Leeward,-0.766459,0.167855,-1.684729,-0.362003,-0.857740,-0.746482,-0.649240,0.208500,1.322726,0.219000,-0.946104,1.710054
Alpha1_4,2_1_2,35,SideLeft,-0.773381,0.185613,-1.842049,-0.240106,-0.865161,-0.742008,-0.648055,0.217106,1.601943,0.240003,-1.151587,2.324350
Alpha1_4,2_1_2,40,Windward,0.472625,0.245740,-0.207068,1.509284,0.294652,0.448995,0.624194,0.329542,1.716351,0.519946,0.528835,0.198651
Alpha1_4,2_1_2,40,SideRight,-0.035498,0.270474,-0.827052,1.108052,-0.226870,-0.025312,0.136746,0.363616,1.935103,7.619423,0.128655,0.049366
Alpha1_4,2_1_2,40,Leeward,-0.840856,0.153973,-1.542487,-0.402847,-0.921151,-0.825537,-0.737307,0.183844,1.139639,0.183115,-0.663264,0.716065
Alpha1_4,2_1_2,40,SideLeft,-0.775613,0.165258,-1.686395,-0.335121,-0.864642,-0.753039,-0.661504,0.203138,1.351274,0.213068,-1.009989,1.952294
Alpha1_4,2_1_2,45,Windward,0.435459,0.251994,-0.276223,1.523075,0.255227,0.409218,0.592135,0.336908,1.799299,0.578686,0.465416,0.108485
Alpha1_4,2_1_2,45,SideRight,0.134227,0.258347,-0.940378,1.026386,-0.029306,0.134844,0.296600,0.325905,1.966765,1.924703,0.037726,0.359816
Alpha1_4,2_1_2,45,Leeward,-0.890874,0.169489,-1.836690,-0.488529,-0.992641,-0.870183,-0.764368,0.228273,1.348161,0.190250,-0.732997,0.796257
Alpha1_4,2_1_2,45,SideLeft,-0.754326,0.155649,-1.908052,-0.339258,-0.835613,-0.734483,-0.647019,0.188594,1.568795,0.206342,-1.056447,2.597336
Alpha1_4,2_1_2,50,Windward,0.263311,0.210104,-0.364550,1.189845,0.116706,0.242490,0.389910,0.273204,1.554395,0.797931,0.542067,0.496078
Alpha1_4,2_1_2,50,SideRight,0.243549,0.245840,-0.596356,1.283153,0.079034,0.223242,0.386401,0.307368,1.879509,1.009408,0.453546,0.571058
Alpha1_4,2_1_2,50,Leeward,-0.858747,0.140130,-1.560810,-0.489235,-0.941750,-0.847024,-0.755382,0.186368,1.071575,0.163180,-0.728639,0.999273
Alpha1_4,2_1_2,50,SideLeft,-0.691665,0.124772,-1.541608,-0.357861,-0.766090,-0.675745,-0.603119,0.162970,1.183747,0.180393,-0.900717,1.874653
Alpha1_4,2_1_2,55,Windward,0.183745,0.203578,-0.500549,1.195137,0.049561,0.168170,0.307724,0.258163,1.695686,1.107942,0.423628,0.536147
Alpha1_4,2_1_2,55,SideRight,0.380788,0.261708,-0.391188,1.440904,0.188025,0.351776,0.538947,0.350922,1.832092,0.687281,0.583534,0.263925
Alpha1_4,2_1_2,55,Leeward,-0.919894,0.167277,-1.711205,-0.461497,-1.023503,-0.899366,-0.801405,0.222097,1.249709,0.181844,-0.604118,0.427305
Alpha1_4,2_1_2,55,SideLeft,-0.690088,0.131267,-1.327722,-0.295933,-0.767611,-0.676358,-0.599672,0.167939,1.031789,0.190218,-0.659862,0.923860
Alpha1_4,2_1_2,60,Windward,0.081020,0.196115,-0.774321,0.889595,-0.047316,0.069141,0.195624,0.242941,1.663916,2.420578,0.313423,0.559134
Alpha1_4,2_1_2,60,SideRight,0.476537,0.254101,-0.257944,1.560874,0.286717,0.450298,0.642439,0.355722,1.818818,0.533224,0.505737,0.127043
Alpha1_4,2_1_2,60,Leeward,-0.929475,0.160270,-1.557353,-0.411966,-1.030561,-0.913503,-0.815778,0.214784,1.145388,0.172431,-0.442231,0.168080
Alpha1_4,2_1_2,60,SideLeft,-0.651163,0.120998,-1.300123,-0.303414,-0.724402,-0.640453,-0.565665,0.158737,0.996709,0.185818,-0.633887,1.016011
Alpha1_4,2_1_2,65,Windward,-0.035562,0.191339,-0.768591,0.647702,-0.163266,-0.040912,0.091653,0.254919,1.416294,5.380386,0.048242,0.109180
Alpha1_4,2_1_2,65,SideRight,0.526610,0.286022,-0.180450,1.935308,0.321889,0.484508,0.691421,0.369532,2.115757,0.543138,0.740861,0.602200
Alpha1_4,2_1_2,65,Leeward,-0.943561,0.176142,-1.615883,-0.435607,-1.052321,-0.922899,-0.812595,0.239726,1.180275,0.186678,-0.559877,0.132641
Alpha1_4,2_1_2,65,SideLeft,-0.621242,0.115585,-1.133291,-0.278875,-0.690117,-0.608061,-0.540067,0.150050,0.854416,0.186054,-0.582769,0.499297
Alpha1_4,2_1_2,70,Windward,-0.133723,0.189525,-0.879900,0.630947,-0.255044,-0.133081,-0.011291,0.243753,1.510846,1.417290,-0.059252,0.363405
Alpha1_4,2_1_2,70,SideRight,0.567811,0.262484,-0.144067,1.682128,0.374303,0.537424,0.738301,0.363999,1.826194,0.462275,0.490982,-0.033822
Alpha1_4,2_1_2,70,Leeward,-0.906198,0.169965,-1.682312,-0.446791,-1.010284,-0.887407,-0.785774,0.224509,1.235521,0.187559,-0.667238,0.854638
Alpha1_4,2_1_2,70,SideLeft,-0.561242,0.113308,-1.132008,-0.229896,-0.627700,-0.552225,-0.483666,0.144034,0.902112,0.201888,-0.600246,0.903910
Alpha1_4,2_1_2,75,Windward,-0.300649,0.192359,-1.219750,0.365663,-0.419961,-0.295341,-0.171002,0.248959,1.585414,0.639813,-0.345365,0.840721
Alpha1_4,2_1_2,75,SideRight,0.663362,0.292832,-0.032789,2.027371,0.445305,0.623004,0.843299,0.397993,2.060160,0.441437,0.707762,0.543240
Alpha1_4,2_1_2,75,Leeward,-0.943188,0.197782,-1.986259,-0.417296,-1.056170,-0.924346,-0.800851,0.255319,1.568963,0.209695,-0.704826,0.885925
Alpha1_4,2_1_2,75,SideLeft,-0.525866,0.113454,-1.072351,-0.162626,-0.596493,-0.515587,-0.444971,0.151522,0.909725,0.215747,-0.507002,0.425945
Alpha1_4,2_1_2,80,Windward,-0.406849,0.182680,-1.206283,0.193392,-0.515200,-0.389394,-0.280335,0.234865,1.399675,0.449010,-0.513051,0.540782
Alpha1_4,2_1_2,80,SideRight,0.682611,0.292440,-0.009244,2.036899,0.468442,0.650457,0.860197,0.391754,2.046143,0.428413,0.606031,0.289879
Alpha1_4,2_1_2,80,Leeward,-0.880384,0.199323,-1.787300,-0.327692,-0.992248,-0.860562,-0.741514,0.250734,1.459607,0.226404,-0.614767,0.471722
Alpha1_4,2_1_2,80,SideLeft,-0.435867,0.106018,-0.914910,-0.070150,-0.499315,-0.426404,-0.361675,0.137640,0.844761,0.243235,-0.548927,0.521100
Alpha1_4,2_1_2,85,Windward,-0.571459,0.197746,-1.541628,0.102484,-0.681990,-0.554085,-0.437905,0.244085,1.644112,0.346036,-0.567764,0.737145
Alpha1_4,2_1_2,85,SideRight,0.680126,0.294467,-0.127615,1.916739,0.465450,0.645898,0.868740,0.403290,2.044355,0.432960,0.548668,0.128738
Alpha1_4,2_1_2,85,Leeward,-0.854551,0.210202,-1.819798,-0.288727,-0.981104,-0.828750,-0.707422,0.273682,1.531072,0.245980,-0.557152,0.206837
Alpha1_4,2_1_2,85,SideLeft,-0.407295,0.092345,-0.877447,-0.073824,-0.462936,-0.399985,-0.343183,0.119752,0.803623,0.226727,-0.516017,0.633262
Alpha1_4,2_1_2,90,Windward,-0.701458,0.196389,-1.825333,0.013127,-0.819384,-0.684251,-0.560948,0.258436,1.838460,0.279973,-0.615355,1.064649
Alpha1_4,2_1_2,90,SideRight,0.714799,0.307763,-0.133142,2.344224,0.487111,0.673128,0.900356,0.413245,2.477365,0.430558,0.732478,0.714262
Alpha1_4,2_1_2,90,Leeward,-0.761962,0.220278,-1.733171,-0.156796,-0.897144,-0.739071,-0.602665,0.294479,1.576374,0.289094,-0.544979,0.275630
Alpha1_4,2_1_2,90,SideLeft,-0.364755,0.079097,-0.761329,-0.060555,-0.414587,-0.361460,-0.311173,0.103414,0.700774,0.216851,-0.291708,0.402398
Alpha1_4,2_1_2,95,Windward,-0.828811,0.199751,-1.868886,-0.282358,-0.946970,-0.805703,-0.689900,0.257070,1.586528,0.241009,-0.612553,0.602835
Alpha1_4,2_1_2,95,SideRight,0.671918,0.289243,-0.132373,1.974413,0.464341,0.636338,0.852092,0.387751,2.106786,0.430474,0.606452,0.340351
Alpha1_4,2_1_2,95,Leeward,-0.623058,0.202595,-1.592494,0.078197,-0.745297,-0.606759,-0.483319,0.261978,1.670691,0.325163,-0.503418,0.654522
Alpha1_4,2_1_2,95,SideLeft,-0.389614,0.078243,-0.734081,-0.073629,-0.440161,-0.385077,-0.334804,0.105356,0.660452,0.200823,-0.297723,0.082511
Alpha1_4,2_1_2,100,Windward,-0.907896,0.204320,-1.789262,-0.264333,-1.025996,-0.889998,-0.767842,0.258154,1.524929,0.225048,-0.561520,0.491427
Alpha1_4,2_1_2,100,SideRight,0.668827,0.309327,-0.094121,2.105316,0.445815,0.622647,0.855775,0.409959,2.199437,0.462492,0.715205,0.651666
Alpha1_4,2_1_2,100,Leeward,-0.507521,0.204793,-1.371741,0.091073,-0.628288,-0.492671,-0.366666,0.261622,1.462814,0.403516,-0.610546,0.864829
Alpha1_4,2_1_2,100,SideLeft,-0.432812,0.092962,-0.950749,-0.102886,-0.485119,-0.423879,-0.369860,0.115259,0.847862,0.214787,-0.722391,1.472762
Alpha1_4,2_1_3,0,Windward,0.543501,0.199645,-0.001725,1.390449,0.403063,0.526517,0.668783,0.265720,1.392175,0.367331,0.423685,0.021871
Alpha1_4,2_1_3,0,SideRight,-0.857724,0.248137,-2.377140,-0.333743,-0.995929,-0.818011,-0.685118,0.310811,2.043397,0.289297,-0.983617,1.818298
Alpha1_4,2_1_3,0,Leeward,-0.616328,0.117505,-1.211095,-0.268328,-0.681115,-0.603924,-0.533331,0.147784,0.942767,0.190654,-0.778910,1.063056
Alpha1_4,2_1_3,0,SideLeft,-0.885944,0.263842,-2.182038,-0.251911,-1.033292,-0.846893,-0.694404,0.338889,1.930127,0.297809,-0.877603,1.002256
Alpha1_4,2_1_3,5,Windward,0.527814,0.208349,0.000125,1.402680,0.379605,0.510521,0.657991,0.278386,1.402555,0.394740,0.492294,0.181513
Alpha1_4,2_1_3,5,SideRight,-0.866355,0.245185,-2.008127,-0.289324,-1.009166,-0.841910,-0.687379,0.321786,1.718802,0.283008,-0.751186,0.850873
Alpha1_4,2_1_3,5,Leeward,-0.597970,0.113005,-1.110022,-0.296564,-0.663851,-0.585243,-0.519154,0.144697,0.813458,0.188981,-0.662323,0.706417
Alpha1_4,2_1_3,5,SideLeft,-0.830426,0.249964,-2.088211,-0.261684,-0.968010,-0.792195,-0.653275,0.314735,1.826527,0.301007,-0.953741,1.476601
Alpha1_4,2_1_3,10,Windward,0.510061,0.192265,0.017920,1.240114,0.365230,0.488441,0.633843,0.268613,1.222194,0.376944,0.505604,-0.096940
Alpha1_4,2_1_3,10,SideRight,-0.859103,0.237962,-1.998980,-0.123869,-1.007945,-0.839384,-0.687999,0.319946,1.875111,0.276988,-0.456387,0.239723
Alpha1_4,2_1_3,10,Leeward,-0.568634,0.108469,-1.049698,-0.297463,-0.634812,-0.555559,-0.488083,0.146729,0.752235,0.190753,-0.664749,0.481984
Alpha1_4,2_1_3,10,SideLeft,-0.750068,0.211161,-1.924222,-0.271447,-0.865839,-0.717047,-0.596955,0.268884,1.652774,0.281523,-0.979492,1.557676
Alpha1_4,2_1_3,15,Windward,0.521624,0.199261,-0.088615,1.352008,0.377172,0.499564,0.646940,0.269768,1.440623,0.382001,0.538387,0.209827
Alpha1_4,2_1_3,15,SideRight,-0.857003,0.258505,-2.007784,-0.119344,-1.015602,-0.839833,-0.676232,0.339370,1.888440,0.301639,-0.441344,0.322495
Alpha1_4,2_1_3,15,Leeward,-0.576242,0.106468,-1.040114,-0.308728,-0.636945,-0.561958,-0.501227,0.135718,0.731385,0.184764,-0.679834,0.456317
Alpha1_4,2_1_3,15,SideLeft,-0.727244,0.196295,-1.848632,-0.171920,-0.821818,-0.695747,-0.592738,0.229080,1.676712,0.269916,-1.291358,3.169220
Alpha1_4,2_1_3,20,Windward,0.517351,0.195648,0.008763,1.394465,0.372525,0.499309,0.641176,0.268651,1.385702,0.378174,0.486459,0.047353
Alpha1_4,2_1_3,20,SideRight,-0.736827,0.284658,-1.827989,0.109314,-0.925491,-0.718027,-0.530528,0.394962,1.937303,0.386330,-0.306165,-0.054498
Alpha1_4,2_1_3,20,Leeward,-0.544849,0.103289,-1.248657,-0.267854,-0.607227,-0.535390,-0.471514,0.135714,0.980804,0.189574,-0.870408,2.363696
Alpha1_4,2_1_3,20,SideLeft,-0.678586,0.163293,-1.696931,-0.228286,-0.765840,-0.647804,-0.562300,0.203540,1.468645,0.240637,-1.048012,1.632470
Alpha1_4,2_1_3,25,Windward,0.492708,0.190457,-0.014099,1.318540,0.356495,0.469848,0.608266,0.251771,1.332640,0.386551,0.590108,0.364978
Alpha1_4,2_1_3,25,SideRight,-0.557098,0.271186,-1.695709,0.213469,-0.735050,-0.541627,-0.360712,0.374339,1.909178,0.486784,-0.366118,0.130831
Alpha1_4,2_1_3,25,Leeward,-0.550185,0.092320,-1.006165,-0.261813,-0.607415,-0.541021,-0.485428,0.121987,0.744353,0.167798,-0.644912,1.013012
Alpha1_4,2_1_3,25,SideLeft,-0.660237,0.141032,-1.434430,-0.313090,-0.730522,-0.641073,-0.563896,0.166626,1.121340,0.213608,-1.159435,2.555103
Alpha1_4,2_1_3,30,Windward,0.461461,0.195433,0.039602,1.341780,0.317465,0.437417,0.581790,0.264325,1.302178,0.423509,0.665033,0.413833
Alpha1_4,2_1_3,30,SideRight,-0.336305,0.261098,-1.546221,0.369020,-0.502274,-0.311519,-0.152719,0.349555,1.915242,0.776374,-0.464302,0.203737
Alpha1_4,2_1_3,30,Leeward,-0.535600,0.097389,-0.974045,-0.290778,-0.596486,-0.519553,-0.465400,0.131087,0.683268,0.181832,-0.639672,0.256598
Alpha1_4,2_1_3,30,SideLeft,-0.624520,0.141897,-2.313143,-0.281157,-0.687882,-0.602206,-0.535194,0.152687,2.031986,0.227209,-2.316662,14.943292
Alpha1_4,2_1_3,35,Windward,0.327412,0.145364,-0.056097,0.881918,0.222636,0.311769,0.421663,0.199026,0.938015,0.443981,0.424895,-0.046987
Alpha1_4,2_1_3,35,SideRight,-0.100648,0.173870,-0.792693,0.558640,-0.207726,-0.093845,0.014967,0.222693,1.351333,1.727505,-0.233047,0.295382
Alpha1_4,2_1_3,35,Leeward,-0.491537,0.077607,-0.906472,-0.266206,-0.536175,-0.483426,-0.437960,0.098214,0.640266,0.157886,-0.681017,1.015008
Alpha1_4,2_1_3,35,SideLeft,-0.559072,0.101942,-1.059518,-0.255736,-0.614537,-0.546084,-0.488248,0.126290,0.803782,0.182342,-0.782915,0.957969
Alpha1_4,2_1_3,40,Windward,0.365502,0.172750,-0.111352,1.174549,0.238146,0.351994,0.477513,0.239368,1.285901,0.472637,0.453925,0.140941
Alpha1_4,2_1_3,40,SideRight,-0.014248,0.174712,-0.941395,0.739662,-0.126110,-0.012323,0.101414,0.227525,1.681057,12.261830,-0.164782,0.756488
Alpha1_4,2_1_3,40,Leeward,-0.547930,0.094010,-0.999409,-0.313651,-0.600757,-0.535587,-0.480383,0.120374,0.685759,0.171572,-0.898052,1.282682
Alpha1_4,2_1_3,40,SideLeft,-0.590281,0.116772,-1.352176,-0.291668,-0.658224,-0.575382,-0.506636,0.151589,1.060509,0.197824,-0.868089,1.599252
Alpha1_4,2_1_3,45,Windward,0.306285,0.158040,-0.148320,1.025872,0.190014,0.294118,0.406502,0.216488,1.174191,0.515990,0.471203,0.086982
Alpha1_4,2_1_3,45,SideRight,0.130412,0.170623,-0.422494,0.785800,0.020619,0.127032,0.234647,0.214028,1.208294,1.308333,0.185978,0.238507
Alpha1_4,2_1_3,45,Leeward,-0.566141,0.098432,-1.082134,-0.276652,-0.623291,-0.556195,-0.495342,0.127950,0.805482,0.173865,-0.758822,1.117759
Alpha1_4,2_1_3,45,SideLeft,-0.576370,0.124316,-1.434276,-0.259588,-0.631142,-0.558087,-0.495466,0.135676,1.174688,0.215688,-1.535587,4.734724
Alpha1_4,2_1_3,50,Windward,0.236163,0.148848,-0.277910,0.902578,0.131932,0.220758,0.328795,0.196863,1.180488,0.630279,0.527315,0.528151
Alpha1_4,2_1_3,50,SideRight,0.250553,0.171850,-0.306367,1.069084,0.128784,0.236527,0.358298,0.229514,1.375451,0.685882,0.478317,0.454226
Alpha1_4,2_1_3,50,Leeward,-0.588499,0.109495,-1.129044,-0.307737,-0.655039,-0.571607,-0.510290,0.144749,0.821307,0.186059,-0.677377,0.468459
Alpha1_4,2_1_3,50,SideLeft,-0.553693,0.106801,-1.112659,-0.255859,-0.613301,-0.542433,-0.479069,0.134232,0.856801,0.192888,-0.773739,1.146164
Alpha1_4,2_1_3,55,Windward,0.150594,0.138597,-0.227470,0.764482,0.052072,0.143017,0.238791,0.186720,0.991952,0.920338,0.347966,0.034803
Alpha1_4,2_1_3,55,SideRight,0.311616,0.174005,-0.227654,1.263750,0.190695,0.291259,0.418100,0.227405,1.491404,0.558395,0.617715,1.081599
Alpha1_4,2_1_3,55,Leeward,-0.606934,0.103769,-1.039471,-0.281446,-0.666928,-0.598585,-0.535800,0.131129,0.758024,0.170972,-0.450188,0.294324
Alpha1_4,2_1_3,55,SideLeft,-0.529504,0.097948,-1.059980,-0.243062,-0.582716,-0.518758,-0.463166,0.119551,0.816918,0.184981,-0.747631,1.199842
Alpha1_4,2_1_3,60,Windward,0.057544,0.131557,-0.477298,0.588209,-0.032357,0.056011,0.143775,0.176132,1.065507,2.286201,0.139117,0.174349
Alpha1_4,2_1_3,60,SideRight,0.382204,0.175771,-0.069382,1.209110,0.255820,0.363017,0.491213,0.235393,1.278492,0.459888,0.614894,0.510626
Alpha1_4,2_1_3,60,Leeward,-0.623694,0.112381,-1.164293,-0.300471,-0.691425,-0.613594,-0.542850,0.148575,0.863822,0.180187,-0.570609,0.516250
Alpha1_4,2_1_3,60,SideLeft,-0.505127,0.093208,-1.128008,-0.252896,-0.555376,-0.494422,-0.439236,0.116141,0.875112,0.184525,-1.060965,2.717469
Alpha1_4,2_1_3,65,Windward,-0.023840,0.130414,-0.648599,0.504618,-0.111312,-0.029368,0.055746,0.167058,1.153217,5.470424,0.224654,0.568612
Alpha1_4,2_1_3,65,SideRight,0.423676,0.180465,-0.062647,1.213448,0.293554,0.404461,0.535810,0.242256,1.276095,0.425950,0.500109,0.055761
Alpha1_4,2_1_3,65,Leeward,-0.647751,0.119190,-1.214591,-0.315338,-0.720693,-0.631293,-0.562851,0.157842,0.899253,0.184006,-0.701831,0.692535
Alpha1_4,2_1_3,65,SideLeft,-0.484194,0.086611,-0.916435,-0.252383,-0.534416,-0.475606,-0.423162,0.111254,0.664051,0.178877,-0.716203,0.990826
Alpha1_4,2_1_3,70,Windward,-0.138274,0.130942,-0.686365,0.377894,-0.223776,-0.137496,-0.050438,0.173337,1.064260,0.946970,-0.076761,0.082008
Alpha1_4,2_1_3,70,SideRight,0.485649,0.191483,-0.025923,1.357340,0.351203,0.460517,0.598457,0.247254,1.383263,0.394284,0.712978,0.779754
Alpha1_4,2_1_3,70,Leeward,-0.679974,0.129157,-1.234388,-0.258546,-0.755598,-0.667502,-0.590792,0.164805,0.975842,0.189944,-0.596311,0.712431
Alpha1_4,2_1_3,70,SideLeft,-0.457001,0.081223,-0.785264,-0.179855,-0.508600,-0.451840,-0.399230,0.109370,0.605409,0.177730,-0.341888,-0.047507
Alpha1_4,2_1_3,75,Windward,-0.230186,0.126731,-0.749825,0.156583,-0.303077,-0.219646,-0.147023,0.156055,0.906408,0.550560,-0.501537,0.669543
Alpha1_4,2_1_3,75,SideRight,0.490435,0.188867,-0.009717,1.277640,0.352460,0.473419,0.608852,0.256392,1.287357,0.385101,0.481049,0.133226
